"ID";"Name";"SKU";"Model";"Group_ID";"Group_Name";"Unit";"Keywords";"Description";"Availability";"Type";"Price";"Currency";"Discount";"Image";"Vendor";"Country";"URL"
"53166";"Виброхвост Sawamura One'Up Shad 6"" (4 шт.) (020)";"FS0632534";"One'Up Shad 020";"898";"Приманки";"шт.";"Sawamura, , , Шад, Силіконові приманки, , One'Up Shad";"One'Up Shad - яскравий представник нового покоління віброхвостів, чия уловистість забезпечується гармонійним поєднанням форми, складу матеріалу та забарвлення приманки. У цій моделі розробнику вдалося домогтися поєднання разючої свободи рухів хвостової частини віброхвоста і його відмінної живучості - секрет полягає в помітній ""талії"", що розділяє силіконову рибку на приблизно дві рівні частини і дає додаткову свободу її хвостику. Хвостова лопать невелика - тому для своїх коливань приманки характерна досить висока частота, властива руху втомленої рибки, вже нездатною довго йти від погоні. Для оснащення офсетником носова частина One'Up Shad посилена, а на спинці його виконано поглиблення, що забезпечує незачіплюваність гачка при контакті з водною рослинністю або коряжником. Унікальна їстівна формула силікону Sawamura захищена відповідними патентами, її ефективність перевірена європейськими рибалками у найрізноманітніших умовах наших водойм та визнана чудовою. Портрет приманки-бестселера довершує оригінальна палітра кольорів, що поєднують натуральність і помітність, особливо ефективні комбіновані двокольорові зразки з дуже гармонійним поєднанням темної спинки та прозорого черевця. Мерехтіння блискіток, укладених усередині віброхвоста, створює абсолютно адекватне відчуття живого руху - хижак атакує One'Up Shad жадібно, впевнено, миттєво переходячи до агресії навіть із сонного стану.

<iframe width=""560"" height=""315"" src="" frameborder=""0"" allowfullscreen></iframe>";"true";"r";"412";"UAH";"0%";"https://fishingstock.ua/upload/iblock/d45/d4539d60cff492a21d97be55aeb1d904.jpg";"Sawamura";"Японія";"https://fishingstock.ua/catalog/primanki/vibrokhvost_sawamura_one_up_shad_6_4_sht_/"
"53167";"Виброхвост Sawamura One'Up Shad 6"" (4 шт.) (037)";"FS0632535";"One'Up Shad 037";"898";"Приманки";"шт.";"Sawamura, , , Шад, Силіконові приманки, , One'Up Shad";"One'Up Shad - яскравий представник нового покоління віброхвостів, чия уловистість забезпечується гармонійним поєднанням форми, складу матеріалу та забарвлення приманки. У цій моделі розробнику вдалося домогтися поєднання разючої свободи рухів хвостової частини віброхвоста і його відмінної живучості - секрет полягає в помітній ""талії"", що розділяє силіконову рибку на приблизно дві рівні частини і дає додаткову свободу її хвостику. Хвостова лопать невелика - тому для своїх коливань приманки характерна досить висока частота, властива руху втомленої рибки, вже нездатною довго йти від погоні. Для оснащення офсетником носова частина One'Up Shad посилена, а на спинці його виконано поглиблення, що забезпечує незачіплюваність гачка при контакті з водною рослинністю або коряжником. Унікальна їстівна формула силікону Sawamura захищена відповідними патентами, її ефективність перевірена європейськими рибалками у найрізноманітніших умовах наших водойм та визнана чудовою. Портрет приманки-бестселера довершує оригінальна палітра кольорів, що поєднують натуральність і помітність, особливо ефективні комбіновані двокольорові зразки з дуже гармонійним поєднанням темної спинки та прозорого черевця. Мерехтіння блискіток, укладених усередині віброхвоста, створює абсолютно адекватне відчуття живого руху - хижак атакує One'Up Shad жадібно, впевнено, миттєво переходячи до агресії навіть із сонного стану.

<iframe width=""560"" height=""315"" src="" frameborder=""0"" allowfullscreen></iframe>";"false";"r";"412";"UAH";"0%";"https://fishingstock.ua/upload/iblock/e8a/e8a7c56814181018c7b5352169e714ee.jpg";"Sawamura";"Японія";"https://fishingstock.ua/catalog/primanki/vibrokhvost_sawamura_one_up_shad_6_4_sht_/"
"53168";"Виброхвост Sawamura One'Up Shad 6"" (4 шт.) (063)";"FS0632536";"One'Up Shad 063";"898";"Приманки";"шт.";"Sawamura, , , Шад, Силіконові приманки, , One'Up Shad";"One'Up Shad - яскравий представник нового покоління віброхвостів, чия уловистість забезпечується гармонійним поєднанням форми, складу матеріалу та забарвлення приманки. У цій моделі розробнику вдалося домогтися поєднання разючої свободи рухів хвостової частини віброхвоста і його відмінної живучості - секрет полягає в помітній ""талії"", що розділяє силіконову рибку на приблизно дві рівні частини і дає додаткову свободу її хвостику. Хвостова лопать невелика - тому для своїх коливань приманки характерна досить висока частота, властива руху втомленої рибки, вже нездатною довго йти від погоні. Для оснащення офсетником носова частина One'Up Shad посилена, а на спинці його виконано поглиблення, що забезпечує незачіплюваність гачка при контакті з водною рослинністю або коряжником. Унікальна їстівна формула силікону Sawamura захищена відповідними патентами, її ефективність перевірена європейськими рибалками у найрізноманітніших умовах наших водойм та визнана чудовою. Портрет приманки-бестселера довершує оригінальна палітра кольорів, що поєднують натуральність і помітність, особливо ефективні комбіновані двокольорові зразки з дуже гармонійним поєднанням темної спинки та прозорого черевця. Мерехтіння блискіток, укладених усередині віброхвоста, створює абсолютно адекватне відчуття живого руху - хижак атакує One'Up Shad жадібно, впевнено, миттєво переходячи до агресії навіть із сонного стану.

<iframe width=""560"" height=""315"" src="" frameborder=""0"" allowfullscreen></iframe>";"false";"r";"412";"UAH";"0%";"https://fishingstock.ua/upload/iblock/21b/21b65fac8f93e43aa1b6ede0d4f33192.jpg";"Sawamura";"Японія";"https://fishingstock.ua/catalog/primanki/vibrokhvost_sawamura_one_up_shad_6_4_sht_/"
"53314";"Воблер Megabite Extream VIB 55 S (55 mm, 6 g, 4 m)";"";"";"898";"Приманки";"шт.";"Megabite, , Ратліни, , Воблери, Rattlin, ";"Лінійка воблерів Megabite поповнена новим видом приманок – невеликим раттліном. Ця сильно вібруюча приманка з огляду на обтічну форму і відсутність лопаті має відмінні польотні характеристики. Також через яскраво виражену вібрацію раттлін Мегабайт приваблює хижака з великої відстані. Слід пам&apos;ятати. що цей тип приманок необхідно застосовувати в досить чистих місцях з огляду на те, що раттліни (за рідкісним винятком) є тонучими і будучи оснащеними двома трійниками знизу, зберуть все сміття з дна, або зовсім знайдуть глухий зачіп значно швидше, ніж звичайні воблери з нейтральною або позитивною. плавучістю. Дані габарити добре ловитимуть рибу дрібних і середніх розмірів. Основними об&apos;єктами полювання слід вибирати такі види риб, як окунь, судак, щука та жерех.";"true";"r";"289";"UAH";"0%";"https://fishingstock.ua/upload/iblock/29f/29f84e26caeeedf2b783530b9ae12916.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_extream_vib_55_s_55_mm_6_g_4_m/"
"53315";"Воблер Megabite Jerkbite 65 SP (65 mm, 5.9 g, 1.0 m)";"";"";"898";"Приманки";"шт.";"Megabite, , Минноу, , Воблери, Minnow, ";"Megabite Jerkbite 65 SP имеет нейтральную степень плавучести и лопасть, заглубляющую его до одного метра. Можно сказать, что данная модель будет грозой мелководий для щуки и окуня средних размеров. Как следует из названия, данный воблер создан для рыбковых техних проводок, при которых он совершает развороты в разные стороны и аппетитно покачивает боками. Длина 65мм в период бесклевья может выручить и сподвигнуть не берущего хищника на поклевку, когда не клюет на обычные твичинговые околодесятисантиметровые размеры воблеров.";"true";"r";"289";"UAH";"0%";"https://fishingstock.ua/upload/iblock/f9c/f9cab312e14c5c005a831d1de67b0e7a.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_jerkbite_65_sp_65_mm_5_9_g_1_0_m/"
"53316";"Воблер Megabite LB VIB 75 S Sinking (75 mm, 21 g, 8 m)";"";"";"898";"Приманки";"шт.";"Megabite, , Ратліни, , Воблери, Rattlin, ";"Megabite LB VIB 75S - раттлін, який має вагу 21г і чудово підходить для більшості водойм із чистим дном. Якщо глибина лову менше трьох метрів, то він чудово працюватиме на рівномірній проводці. Якщо глибини в місці лову великі, то ловити потрібно простою сходинкою: два обороти ручки котушки - пауза. Довжина 7,5см є оптимальною для щуки та судака. Має відмінні польотні характеристики. На падінні похитує боками, тому клювання на падінні - не рідкість.";"true";"r";"274";"UAH";"0%";"https://fishingstock.ua/upload/iblock/d27/d2798f581565c20d7bab6c6021d247d1.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_lb_vib_75_s_sinking_75_mm_21_g_8_m/"
"53317";"Воблер Megabite Minnowing 65 SP (65 mm, 5.4 g, 0.8 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"Megabite Minnowing 65 SP має нейтральний ступінь плавучості та лопаті, що заглиблює його майже до одного метра. Можна сказати, що дана модель буде грозою мілководдя для щуки та окуня середніх розмірів. Як випливає з назви, даний воблер створений для ривкових технічних проводок, при яких він робить розвороти в різні боки і апетитно похитує боками. Довжина 65мм в період безкльвів може виручити і спонукати хижака, що не бере на клювання, коли не клює на звичайні твічингові близькодесятисантиметрові розміри воблерів. Має систему далекого закидання.";"true";"r";"";"UAH";"%";"https://fishingstock.ua/upload/iblock/fbe/fbef4a320f739d3172cca9b9810f9495.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_minnowing_65_sp_65_mm_5_4_g_0_8_m/"
"53318";"Воблер Megabite Minnowing 70 SP (70 mm, 6.5 g, 1 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"Megabite Minnowing 70 SP (70 mm, 6.5 g, 1 m) має нейтральний ступінь плавучості та лопаті, що заглиблює його майже до одного метра. Можна сказати, що дана модель буде грозою мілководдя для щуки та окуня середніх розмірів. Як випливає з назви, даний воблер створений для ривкових технічних проводок, при яких він робить розвороти в різні боки і апетитно похитує боками. Довжина 70мм у період безкльвів може виручити і спонукати хижака, що не бере, на клювання, коли не клює на звичайні твічингові близькодесятисантиметрові розміри воблерів. Воблер оснащений системою далекого закидання (циліндр з вольфраму на осі титану), що дозволяє йому летіти далеко і точно.";"true";"r";"289";"UAH";"0%";"https://fishingstock.ua/upload/iblock/018/018e3e770a8c65ddac082a8a6a170eec.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_minnowing_70_sp_70_mm_6_5_g_1_m/"
"53320";"Воблер Megabite Roach 65 SP (65 mm, 5.7 g, 0.8 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"Megabite Roach 65 SP має нейтральний ступінь плавучості та лопаті, що заглиблює його майже до 0,8 метра. Можна сказати, що дана модель буде грозою мілководдя для щуки та окуня середніх розмірів. Як випливає з назви, даний воблер створений для ривкових технічних проводок, при яких він робить розвороти в різні боки і апетитно похитує боками. Довжина 65мм у період безкльвів може виручити і спонукати хижака, що не бере, на клювання, коли не клює на звичайні твічингові близькодесятисантиметрові розміри воблерів. Воблер має систему далекого закидання як вольфрамового циліндра на осі, завдяки чому не обертається в польоті.";"true";"r";"";"UAH";"%";"https://fishingstock.ua/upload/iblock/8e7/8e7500973d1863a7cd09d55d10a0c6d7.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_roach_65_sp_65_mm_5_7_g_0_8_m/"
"53321";"Воблер Megabite Samba 100 F (60 mm, 12,5 g, 1 m)";"";"";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Megabite Samba 100 F - товстий кренк, що має гарні польотні характеристики. Даний кренк повільно спливає на паузах, тому добре підходить для лову на зарослих мілководдях: якщо воблер уперся в перешкоду, то достатньо зробити паузу і продовжувати проводку. Воблер добре тримає течію.";"true";"r";"286";"UAH";"0%";"https://fishingstock.ua/upload/iblock/d50/d50dffb18ac7fb7565081c1e9a57b4fa.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_samba_100_f_60_mm_12_5_g_1_m/"
"53322";"Воблер Megabite Sardine 110SP (110 mm, 13.7 g, 1.2 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"MEGABITE SARDINE 110SP має вагу 14г, нейтральну плавучість та заглиблення до 1,2 метра. Цей мінноу має чудові польотні характеристики з огляду на наявність системи далекого закидання. Найбільшої уловистості цієї моделі можна досягти, роблячи ривкові проводки: зазвичай це два ривки та пауза різної довжини. Розмір 110 допоможе розворушити пасивну рибу, коли вона відмовляється клювати на старшого брата у 130 довжині.";"true";"r";"322";"UAH";"0%";"https://fishingstock.ua/upload/iblock/b3d/b3d772975ad61b3a3127a9269b7b48ab.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_sardine_110sp_110_mm_13_7_g_1_2_m/"
"53323";"Воблер Megabite Sardine 130SP (130 mm, 19.7 g, 1.8 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"MEGABITE SARDINE 130SP має вагу 18г, нейтральну плавучість та заглиблення майже до двох метрів. Цей мінноу має чудові польотні характеристики з огляду на наявність системи далекого закидання. Найбільшої уловистості цієї моделі можна досягти, роблячи ривкові проводки: зазвичай це два ривки та пауза різної довжини. Чим активніша риба. тим агресивніше необхідні ривки і коротше паузи. Коли хижак пасивний, все необхідно робити навпаки - ривки робити плавно і паузи збільшувати.";"true";"r";"337";"UAH";"0%";"https://fishingstock.ua/upload/iblock/932/932cab5849456364964df0ff715b8050.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_sardine_130sp_130_mm_19_7_g_1_8_m/"
"53325";"Воблер Megabite Shiner 60 SP (60 mm, 7.5 g, 2.5 m)";"";"";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"MEGABITE SHINER 60 SP (60 MM, 7.5 G, 2.5 M) має нейтральний ступінь плавучості та лопаті, що заглиблює його до 2,5 метра. Незважаючи на довгу лопату, воблер чудово літає і можна сказати, що він буде грозою вгодованих окунів, головоломкою та щуком. Максимально ефективно його використовувати можна через два види проводок: спочатку можна провести його простим кренковим рівноміром, а потім спробувати ривкові проводки з паузами.";"true";"r";"292";"UAH";"0%";"https://fishingstock.ua/upload/iblock/6b9/6b9478da89cbbad8cc0bed9c87fdc138.jpeg";"Megabite";"Корея";"https://fishingstock.ua/catalog/primanki/vobler_megabite_shiner_60_sp_60_mm_7_5_g_2_5_m/"
"53326";"Воблер Megabite Hydro Jack 50 F (50 мм, 9,01гр, 3m) (A_23)";"FS0632813";"A_23";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Hydro Jack 50F - на перший погляд, класичний кренк із заглибленням до трьох метрів, з яскравою грою і дуже потужним акустичним ефектом. Але, дивна річ: і на тролінгу, і в закид він ловить значно краще побратимів за класом, успішно «розчаровуючи» навіть пасивного хижака. Тут є якийсь секрет – давайте придивимося уважніше.
Секретів навіть кілька. Відразу ж впадає у вічі широка лопата з великим отвором біля основи: це дуже оригінальне конструктивне рішення, що забезпечує приманці унікальний гідродинамічний малюнок коливань. Другу «родзинку» моделі ми помітимо, якщо візьмемо до рук приманку з напівпрозорим тілом: подивіться, сталеві кульки рухаються в ній діагональними каналами, постійно змінюючи своє становище не тільки по довжині, але й по висоті тіла приманки!
Так, це складне завантаження - але працює вона бездоганно. Hydro Jack 50F швидко займає робочий обрій і тримає його чітко, активною вібрацією і гучним шумом «брязкальце» викликаючи на обід хижака, що застоявся в глибині. З цим кренком ви можете розраховувати на клювання чудових щук і окунів, будьте готові і до бою з трофейним головнем
";"false";"r";"280";"UAH";"0%";"https://fishingstock.ua/upload/iblock/966/966ee10dac2474277ed664c872f22a97.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_hydro_jack_50_f_50_mm_9_01gr_3m/"
"53327";"Воблер Megabite Hydro Jack 50 F (50 мм, 9,01гр, 3m) (A_8)";"FS0632815";"A_8";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Hydro Jack 50F - на перший погляд, класичний кренк із заглибленням до трьох метрів, з яскравою грою і дуже потужним акустичним ефектом. Але, дивна річ: і на тролінгу, і в закид він ловить значно краще побратимів за класом, успішно «розчаровуючи» навіть пасивного хижака. Тут є якийсь секрет – давайте придивимося уважніше.
Секретів навіть кілька. Відразу ж впадає у вічі широка лопата з великим отвором біля основи: це дуже оригінальне конструктивне рішення, що забезпечує приманці унікальний гідродинамічний малюнок коливань. Другу «родзинку» моделі ми помітимо, якщо візьмемо до рук приманку з напівпрозорим тілом: подивіться, сталеві кульки рухаються в ній діагональними каналами, постійно змінюючи своє становище не тільки по довжині, але й по висоті тіла приманки!
Так, це складне завантаження - але працює вона бездоганно. Hydro Jack 50F швидко займає робочий обрій і тримає його чітко, активною вібрацією і гучним шумом «брязкальце» викликаючи на обід хижака, що застоявся в глибині. З цим кренком ви можете розраховувати на клювання чудових щук і окунів, будьте готові і до бою з трофейним головнем
";"false";"r";"280";"UAH";"0%";"https://fishingstock.ua/upload/iblock/88e/88ef1b923ba34ce2e698d8ee85fbbbee.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_hydro_jack_50_f_50_mm_9_01gr_3m/"
"53333";"Воблер Megabite Balance 72 SP (72 мм, 6,9гр, 1m) (A_13)";"FS0632679";"A_13";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"Воблер Megabite Balance 72SP - дуже сучасний мінноу, що втілює у своїй конструкції кілька дуже цікавих конструктивних рішень. Тіло приманки має форму тригранної призми, поперечний переріз якого звужується у бік черевця (подібно до культової серії Zip Baits Rigge). При правильному балансуванні подібні мінноу можуть творити на ривковій проводці справжні чудеса - але в концепцію бюджетної приманки дорога магнітна система з вольфрамовим вантажем на напрямному стрижні не вкладається.
Тому для воблера Balance була розроблена оригінальна система завантаження - незважаючи на простоту (роль напрямної тут грає калібрований канал у тілі приманки), вона працює бездоганно. Закид – металевий вантаж миттєво переміщається у хвіст, відірвавшись від магнітного фіксатора, і мінноу летить, подібно до стріли. Початок проведення - вантаж повертається на місце, забезпечуючи приманці ідеальне балансування. Пауза - воблер зависає в товщі, дуже повільно спливаючи (без повідця), або залишаючись у вихідному горизонті (якщо вага стальки підібрано точно).
Megabite Balance 72SP має власну гру, при цьому відмінно твічится.";"false";"r";"289";"UAH";"0%";"https://fishingstock.ua/upload/iblock/977/977add1681b6a0630d12caddcd360855.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_balance_72_sp_72_mm_6_9gr_1m/"
"53334";"Воблер Megabite Balance 72 SP (72 мм, 6,9гр, 1m) (A_16)";"FS0632680";"A_16";"898";"Приманки";"шт.";"Megabite, Суспендер, Минноу, , Воблери, Minnow, ";"Воблер Megabite Balance 72SP - дуже сучасний мінноу, що втілює у своїй конструкції кілька дуже цікавих конструктивних рішень. Тіло приманки має форму тригранної призми, поперечний переріз якого звужується у бік черевця (подібно до культової серії Zip Baits Rigge). При правильному балансуванні подібні мінноу можуть творити на ривковій проводці справжні чудеса - але в концепцію бюджетної приманки дорога магнітна система з вольфрамовим вантажем на напрямному стрижні не вкладається.
Тому для воблера Balance була розроблена оригінальна система завантаження - незважаючи на простоту (роль напрямної тут грає калібрований канал у тілі приманки), вона працює бездоганно. Закид – металевий вантаж миттєво переміщається у хвіст, відірвавшись від магнітного фіксатора, і мінноу летить, подібно до стріли. Початок проведення - вантаж повертається на місце, забезпечуючи приманці ідеальне балансування. Пауза - воблер зависає в товщі, дуже повільно спливаючи (без повідця), або залишаючись у вихідному горизонті (якщо вага стальки підібрано точно).
Megabite Balance 72SP має власну гру, при цьому відмінно твічится.";"false";"r";"289";"UAH";"0%";"https://fishingstock.ua/upload/iblock/924/9241193325f1eb805135730b4217e2c2.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_balance_72_sp_72_mm_6_9gr_1m/"
"53335";"Воблер Megabite Samba 400 F (70 мм, 17,5гр, 4 m) (6)";"FS0633017";"6";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Samba 400F – глибинна версія найпопулярнішого великого кренка Samba 100. Цей воблер може занурюватися дуже глибоко, йдучи на чотириметровий обрій за мінімальний час. Маючи всі переваги моделі з індексом «100» (активністю і стійкістю рівномірних коливань, яскравим звуковим супроводом, апетитним тілом, гідним атаки великого хижака), чотириста Самба має перед своєю «метровою» родичкою явну перевагу при полюванні за хижаком, глибині.
У колекції тролінгових воблерів Megabite цей кренк, безперечно, є суперхітом. Потужна, міцна, далеко виступаюча лопата дуже ефективно захищає приманку від зачепів, не боїться при необхідності «проорати» дно, залучаючи хижака не тільки розгонистою грою тіла, що вібрує, а й шумом куль, і хмарками донної каламуті, що піднімаються. Samba 400 - дуже агресивна приманка, що чудово справляється з роллю пошукача при облові великих акваторій з глибинами до шести метрів.
";"false";"r";"292";"UAH";"0%";"https://fishingstock.ua/upload/iblock/1bf/1bf4b10c6beb3b7ce27f3828c5a8962c.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_samba_400_f_70_mm_17_5gr_4_m/"
"53336";"Воблер Megabite Samba 400 F (70 мм, 17,5гр, 4 m) (A_15)";"FS0632890";"A_15";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Samba 400F – глибинна версія найпопулярнішого великого кренка Samba 100. Цей воблер може занурюватися дуже глибоко, йдучи на чотириметровий обрій за мінімальний час. Маючи всі переваги моделі з індексом «100» (активністю і стійкістю рівномірних коливань, яскравим звуковим супроводом, апетитним тілом, гідним атаки великого хижака), чотириста Самба має перед своєю «метровою» родичкою явну перевагу при полюванні за хижаком, глибині.
У колекції тролінгових воблерів Megabite цей кренк, безперечно, є суперхітом. Потужна, міцна, далеко виступаюча лопата дуже ефективно захищає приманку від зачепів, не боїться при необхідності «проорати» дно, залучаючи хижака не тільки розгонистою грою тіла, що вібрує, а й шумом куль, і хмарками донної каламуті, що піднімаються. Samba 400 - дуже агресивна приманка, що чудово справляється з роллю пошукача при облові великих акваторій з глибинами до шести метрів.
";"false";"r";"292";"UAH";"0%";"https://fishingstock.ua/upload/iblock/40a/40a19d7d6fd30e5a16f467a2dd23908b.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_samba_400_f_70_mm_17_5gr_4_m/"
"53337";"Воблер Megabite Samba 400 F (70 мм, 17,5гр, 4 m) (A_24)";"FS0632892";"A_24";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Samba 400F – глибинна версія найпопулярнішого великого кренка Samba 100. Цей воблер може занурюватися дуже глибоко, йдучи на чотириметровий обрій за мінімальний час. Маючи всі переваги моделі з індексом «100» (активністю і стійкістю рівномірних коливань, яскравим звуковим супроводом, апетитним тілом, гідним атаки великого хижака), чотириста Самба має перед своєю «метровою» родичкою явну перевагу при полюванні за хижаком, глибині.
У колекції тролінгових воблерів Megabite цей кренк, безперечно, є суперхітом. Потужна, міцна, далеко виступаюча лопата дуже ефективно захищає приманку від зачепів, не боїться при необхідності «проорати» дно, залучаючи хижака не тільки розгонистою грою тіла, що вібрує, а й шумом куль, і хмарками донної каламуті, що піднімаються. Samba 400 - дуже агресивна приманка, що чудово справляється з роллю пошукача при облові великих акваторій з глибинами до шести метрів.
";"false";"r";"292";"UAH";"0%";"https://fishingstock.ua/upload/iblock/26a/26a36e9c22c3de18ca6c8477904a5de6.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_samba_400_f_70_mm_17_5gr_4_m/"
"53338";"Воблер Megabite Samba 400 F (70 мм, 17,5гр, 4 m) (A_8)";"FS0632895";"A_8";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Samba 400F – глибинна версія найпопулярнішого великого кренка Samba 100. Цей воблер може занурюватися дуже глибоко, йдучи на чотириметровий обрій за мінімальний час. Маючи всі переваги моделі з індексом «100» (активністю і стійкістю рівномірних коливань, яскравим звуковим супроводом, апетитним тілом, гідним атаки великого хижака), чотириста Самба має перед своєю «метровою» родичкою явну перевагу при полюванні за хижаком, глибині.
У колекції тролінгових воблерів Megabite цей кренк, безперечно, є суперхітом. Потужна, міцна, далеко виступаюча лопата дуже ефективно захищає приманку від зачепів, не боїться при необхідності «проорати» дно, залучаючи хижака не тільки розгонистою грою тіла, що вібрує, а й шумом куль, і хмарками донної каламуті, що піднімаються. Samba 400 - дуже агресивна приманка, що чудово справляється з роллю пошукача при облові великих акваторій з глибинами до шести метрів.
";"true";"r";"292";"UAH";"0%";"https://fishingstock.ua/upload/iblock/e5d/e5dd7ae94a2681be73697f6099e6fca9.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_samba_400_f_70_mm_17_5gr_4_m/"
"53339";"Воблер Megabite Deep Runner 600 F (80 мм, 26.7 гр, 6 m) (6)";"FS0632990";"6";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Deep Runner 600 F - це плаваючий класичний кренк, що має витягнуте бочкоподібне тіло і досить велику лопату, для заглиблення до шести метрів. Восьмисантиметрове тіло та вага 26,7 грам дозволяють закидати воблер точно, на дальню відстань. Принада оснащена двома добре підібраними за розміром та гострими трійниками, має реалістичні очі та гарні забарвлення у різних варіантах, які довго прослужать при активному використанні воблера. Активна гра воблера Megabite Deep Runner добре підходить як при лові тролінгом, так і при кастинговій рибалці. При використанні такої приманки слід враховувати сильний опір під час проведення і використовувати відповідні спінінги, які ви можете знайти в нашому інтернет магазині. Завдяки плаваючій здатності, приманку можна проводити в різних горизонтах води і тим самим урізноманітнити проводку. Використовуючи воблер Megabite Deep Runner 600 F, часто стаєш володарем гідної щуки та судака, заради яких ми й ходимо на рибалку.";"false";"r";"361";"UAH";"0%";"https://fishingstock.ua/upload/iblock/9c8/9c8c6db0770234bc06ab3a17388e293b.jpeg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_deep_runner_600_f_80_mm_26_7_gr_6_m/"
"53340";"Воблер Megabite Deep Runner 600 F (80 мм, 26.7 гр, 6 m) (A_14)";"FS0632789";"A_14";"898";"Приманки";"шт.";"Megabite, Плаваючий, Кренки, , Воблери, Crankbait, ";"Воблер Megabite Deep Runner 600 F - це плаваючий класичний кренк, що має витягнуте бочкоподібне тіло і досить велику лопату, для заглиблення до шести метрів. Восьмисантиметрове тіло та вага 26,7 грам дозволяють закидати воблер точно, на дальню відстань. Принада оснащена двома добре підібраними за розміром та гострими трійниками, має реалістичні очі та гарні забарвлення у різних варіантах, які довго прослужать при активному використанні воблера. Активна гра воблера Megabite Deep Runner добре підходить як при лові тролінгом, так і при кастинговій рибалці. При використанні такої приманки слід враховувати сильний опір під час проведення і використовувати відповідні спінінги, які ви можете знайти в нашому інтернет магазині. Завдяки плаваючій здатності, приманку можна проводити в різних горизонтах води і тим самим урізноманітнити проводку. Використовуючи воблер Megabite Deep Runner 600 F, часто стаєш володарем гідної щуки та судака, заради яких ми й ходимо на рибалку.";"false";"r";"361";"UAH";"0%";"https://fishingstock.ua/upload/iblock/6d5/6d5302bcba8b7ac6d89729ebee16b9a7.jpg";"Megabite";"";"https://fishingstock.ua/catalog/primanki/vobler_megabite_deep_runner_600_f_80_mm_26_7_gr_6_m/"
